time_s,total_packets,bytes_in_flight_avg,bytes_in_flight_max,throughput_bps,sack_count,window_size,retransmissions,dupacks,ooo_packets,zero_window_probes,mss_avg,data_bytes,goodput_bps,retrans_rate_pct,ooo_rate_pct,avg_window
260,4,2371.5,2371.5,1.6551724137931034,1,0,0,0,0,4,1460,54,1.6551724137931034,0.0,0.0,0.0
263,4,0.0,0.0,0.7878787878787878,1,0,0,0,0,4,1460,26,0.7878787878787878,0.0,0.0,0.0
264,4,0.0,0.0,7.124528301886793,0,0,0,0,0,4,1460,236,7.124528301886793,0.0,0.0,0.0
265,3,3163.3333333333335,3163.3333333333335,1.1729323308270676,0,0,1,0,0,3,1460,39,1.1729323308270676,33.33333333333333,0.0,0.0
266,1,0.0,0.0,0.0299625468164794,0,0,0,0,0,1,1460,1,0.0299625468164794,0.0,0.0,0.0
267,1,0.0,0.0,0.3582089552238806,1,0,0,0,0,1,1460,12,0.3582089552238806,0.0,0.0,0.0
268,3,9.333333333333334,9.333333333333334,1.724907063197026,0,0,0,0,0,3,1460,58,1.724907063197026,0.0,0.0,0.0
269,4,0.0,0.0,6.992592592592593,0,0,1,0,0,4,1460,236,6.992592592592593,25.0,0.0,0.0
271,2,1296.0,1296.0,1.1470588235294117,0,0,0,0,0,2,1460,39,1.1470588235294117,0.0,0.0,0.0
274,7,417.7142857142857,417.7142857142857,7.825454545454545,0,0,0,0,0,7,1460,269,7.825454545454545,0.0,0.0,0.0
276,5,2955.2,2955.2,1.9350180505415162,0,0,0,0,0,5,1460,67,1.9350180505415162,0.0,0.0,0.0
277,1,0.0,0.0,0.34532374100719426,0,0,1,0,0,1,1460,12,0.34532374100719426,100.0,0.0,0.0
279,4,0.0,0.0,6.571428571428571,0,0,0,0,0,4,1460,230,6.571428571428571,0.0,0.0,0.0
